frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
550,  0,  18.300,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 0.04, 0.00, 0.08, 0.47, 0.76, 0.35, 0.07, 0.24, 0.00, 0.12, 0.43, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
551,  0,  18.333,  0.98,  1, 0.05, 0.03, 0.00, 0.00, 0.04, 0.00, 0.10, 0.42, 0.72, 0.42, 0.05, 0.23, 0.00, 0.11, 0.50, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
552,  0,  18.367,  0.98,  1, 0.05, 0.04, 0.00, 0.00, 0.05, 0.00, 0.05, 0.46, 0.74, 0.39, 0.05, 0.19, 0.00, 0.09, 0.62, 0.29, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
553,  0,  18.400,  0.98,  1, 0.04, 0.06, 0.00, 0.00, 0.08, 0.00, 0.08, 0.49, 0.72, 0.32, 0.01, 0.12, 0.00, 0.08, 0.66, 0.31, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
554,  0,  18.433,  0.98,  1, 0.04, 0.03, 0.00, 0.00, 0.13, 0.00, 0.10, 0.53, 0.72, 0.32, 0.05, 0.09, 0.00, 0.06, 0.68, 0.34, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
555,  0,  18.467,  0.98,  1, 0.13, 0.04, 0.00, 0.00, 0.13, 0.00, 0.15, 0.53, 0.71, 0.37, 0.08, 0.12, 0.02, 0.03, 0.61, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
556,  0,  18.500,  0.98,  1, 0.15, 0.07, 0.00, 0.00, 0.10, 0.00, 0.19, 0.43, 0.73, 0.42, 0.10, 0.16, 0.02, 0.02, 0.56, 0.37, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
557,  0,  18.533,  0.98,  1, 0.22, 0.07, 0.00, 0.00, 0.07, 0.00, 0.18, 0.40, 0.73, 0.33, 0.12, 0.15, 0.03, 0.05, 0.54, 0.34, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
558,  0,  18.567,  0.98,  1, 0.20, 0.05, 0.00, 0.00, 0.03, 0.00, 0.12, 0.41, 0.70, 0.35, 0.14, 0.15, 0.01, 0.09, 0.53, 0.31, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
559,  0,  18.600,  0.98,  1, 0.16, 0.06, 0.00, 0.00, 0.05, 0.00, 0.09, 0.47, 0.71, 0.33, 0.12, 0.10, 0.01, 0.08, 0.51, 0.30, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
560,  0,  18.633,  0.98,  1, 0.13, 0.06, 0.00, 0.00, 0.04, 0.00, 0.06, 0.47, 0.76, 0.37, 0.11, 0.11, 0.00, 0.07, 0.45, 0.34, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
561,  0,  18.667,  0.98,  1, 0.13, 0.06, 0.00, 0.00, 0.07, 0.00, 0.05, 0.43, 0.82, 0.48, 0.10, 0.12, 0.00, 0.03, 0.48, 0.30, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
562,  0,  18.700,  0.98,  1, 0.17, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.40, 0.82, 0.63, 0.12, 0.16, 0.00, 0.02, 0.50, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
563,  0,  18.733,  0.98,  1, 0.20, 0.10, 0.00, 0.00, 0.08, 0.00, 0.08, 0.34, 0.79, 0.67, 0.08, 0.21, 0.00, 0.00, 0.50, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
564,  0,  18.767,  0.98,  1, 0.19, 0.22, 0.00, 0.00, 0.07, 0.00, 0.13, 0.32, 0.77, 0.60, 0.04, 0.21, 0.00, 0.00, 0.46, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
565,  0,  18.800,  0.98,  1, 0.12, 0.22, 0.00, 0.00, 0.06, 0.00, 0.19, 0.34, 0.73, 0.51, 0.02, 0.20, 0.00, 0.03, 0.48, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
566,  0,  18.833,  0.98,  1, 0.05, 0.12, 0.00, 0.00, 0.03, 0.00, 0.17, 0.39, 0.75, 0.50, 0.08, 0.17, 0.01, 0.07, 0.48, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
567,  0,  18.867,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 0.06, 0.00, 0.17, 0.45, 0.73, 0.47, 0.16, 0.20, 0.01, 0.07, 0.47, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
568,  0,  18.900,  0.98,  1, 0.17, 0.01, 0.00, 0.00, 0.11, 0.00, 0.17, 0.49, 0.74, 0.46, 0.22, 0.24, 0.01, 0.05, 0.43, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
569,  0,  18.933,  0.98,  1, 0.26, 0.01, 0.00, 0.00, 0.14, 0.00, 0.15, 0.51, 0.71, 0.37, 0.17, 0.19, 0.00, 0.01, 0.40, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
570,  0,  18.967,  0.98,  1, 0.20, 0.01, 0.00, 0.00, 0.13, 0.00, 0.14, 0.46, 0.72, 0.37, 0.15, 0.19, 0.02, 0.02, 0.43, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
571,  0,  19.000,  0.98,  1, 0.16, 0.00, 0.00, 0.00, 0.08, 0.00, 0.09, 0.41, 0.72, 0.41, 0.20, 0.16, 0.02, 0.02, 0.44, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
572,  0,  19.033,  0.98,  1, 0.13, 0.00, 0.00, 0.00, 0.05, 0.00, 0.05, 0.35, 0.72, 0.50, 0.35, 0.22, 0.02, 0.02, 0.47, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
573,  0,  19.067,  0.98,  1, 0.10, 0.00, 0.00, 0.00, 0.02, 0.00, 0.05, 0.38, 0.69, 0.51, 0.29, 0.24, 0.00, 0.00, 0.41, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
574,  0,  19.100,  0.98,  1, 0.05, 0.00, 0.00, 0.00, 0.02, 0.00, 0.04, 0.38, 0.69, 0.49, 0.25, 0.29, 0.00, 0.00, 0.41, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
575,  0,  19.133,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.04, 0.37, 0.68, 0.39, 0.12, 0.30, 0.00, 0.00, 0.38, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
576,  0,  19.167,  0.98,  1, 0.03, 0.03, 0.00, 0.00, 0.01, 0.00, 0.00, 0.35, 0.73, 0.33, 0.14, 0.25, 0.00, 0.00, 0.40, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
577,  0,  19.200,  0.98,  1, 0.03, 0.04, 0.00, 0.00, 0.08, 0.00, 0.02, 0.37, 0.74, 0.32, 0.11, 0.22, 0.05, 0.03, 0.31, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
578,  0,  19.233,  0.98,  1, 0.03, 0.04, 0.00, 0.00, 0.15, 0.00, 0.04, 0.41, 0.74, 0.41, 0.14, 0.24, 0.10, 0.06, 0.26, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
579,  0,  19.267,  0.98,  1, 0.01, 0.01, 0.00, 0.00, 0.16, 0.00, 0.08, 0.39, 0.72, 0.49, 0.16, 0.26, 0.12, 0.06, 0.23, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
580,  0,  19.300,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 0.10, 0.00, 0.11, 0.45, 0.68, 0.48, 0.10, 0.28, 0.07, 0.05, 0.25, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
581,  0,  19.333,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.03, 0.00, 0.09, 0.38, 0.64, 0.47, 0.07, 0.22, 0.02, 0.02, 0.30, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
582,  0,  19.367,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.02, 0.00, 0.05, 0.43, 0.65, 0.44, 0.02, 0.17, 0.00, 0.05, 0.35, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
583,  0,  19.400,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.40, 0.68, 0.44, 0.01, 0.13, 0.03, 0.07, 0.43, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
584,  0,  19.433,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.04, 0.00, 0.07, 0.50, 0.72, 0.39, 0.00, 0.23, 0.05, 0.12, 0.44, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
585,  0,  19.467,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.03, 0.00, 0.11, 0.51, 0.71, 0.40, 0.06, 0.26, 0.08, 0.10, 0.43, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
586,  0,  19.500,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 0.04, 0.00, 0.17, 0.60, 0.69, 0.34, 0.18, 0.27, 0.16, 0.06, 0.38, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
587,  0,  19.533,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.05, 0.00, 0.16, 0.62, 0.67, 0.37, 0.18, 0.21, 0.14, 0.01, 0.36, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
588,  0,  19.567,  0.98,  1, 0.05, 0.05, 0.00, 0.00, 0.08, 0.00, 0.17, 0.63, 0.66, 0.33, 0.13, 0.19, 0.10, 0.01, 0.34, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
589,  0,  19.600,  0.98,  1, 0.04, 0.05, 0.00, 0.00, 0.08, 0.00, 0.14, 0.49, 0.65, 0.34, 0.09, 0.24, 0.00, 0.01, 0.43, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
590,  0,  19.633,  0.98,  1, 0.03, 0.05, 0.00, 0.00, 0.06, 0.00, 0.13, 0.49, 0.68, 0.34, 0.08, 0.27, 0.00, 0.01, 0.44, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
591,  0,  19.667,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.07, 0.44, 0.67, 0.37, 0.10, 0.26, 0.04, 0.00, 0.49, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
592,  0,  19.700,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.07, 0.00, 0.09, 0.52, 0.68, 0.47, 0.05, 0.23, 0.11, 0.00, 0.34, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
593,  0,  19.733,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.08, 0.00, 0.10, 0.54, 0.65, 0.51, 0.07, 0.25, 0.19, 0.00, 0.28, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
594,  0,  19.767,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.09, 0.00, 0.14, 0.55, 0.71, 0.54, 0.05, 0.24, 0.16, 0.02, 0.15, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
595,  0,  19.800,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 0.08, 0.00, 0.13, 0.52, 0.73, 0.54, 0.06, 0.25, 0.09, 0.03, 0.19, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
596,  0,  19.833,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.14, 0.48, 0.75, 0.54, 0.03, 0.22, 0.03, 0.07, 0.19, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
597,  0,  19.867,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.14, 0.50, 0.71, 0.55, 0.03, 0.25, 0.05, 0.09, 0.22, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
598,  0,  19.900,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.14, 0.50, 0.70, 0.60, 0.00, 0.19, 0.15, 0.10, 0.23, 0.40, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
599,  0,  19.933,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.05, 0.00, 0.08, 0.46, 0.69, 0.57, 0.01, 0.15, 0.14, 0.08, 0.24, 0.41, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
600,  0,  19.967,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.02, 0.00, 0.05, 0.45, 0.67, 0.55, 0.05, 0.10, 0.10, 0.04, 0.29, 0.44, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
601,  0,  20.000,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.02, 0.00, 0.05, 0.43, 0.64, 0.49, 0.12, 0.08, 0.00, 0.01, 0.28, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
602,  0,  20.033,  0.98,  1, 0.01, 0.01, 0.00, 0.00, 0.05, 0.00, 0.05, 0.42, 0.65, 0.46, 0.15, 0.10, 0.00, 0.00, 0.44, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
603,  0,  20.067,  0.98,  1, 0.01, 0.01, 0.00, 0.00, 0.10, 0.00, 0.06, 0.37, 0.65, 0.47, 0.11, 0.14, 0.08, 0.02, 0.37, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
604,  0,  20.100,  0.98,  1, 0.01, 0.01, 0.00, 0.00, 0.14, 0.00, 0.05, 0.35, 0.65, 0.43, 0.04, 0.17, 0.17, 0.03, 0.31, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
605,  0,  20.133,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.06, 0.35, 0.64, 0.40, 0.10, 0.23, 0.17, 0.03, 0.13, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
606,  0,  20.167,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.05, 0.35, 0.64, 0.34, 0.19, 0.25, 0.09, 0.02, 0.13, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
607,  0,  20.200,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.31, 0.67, 0.38, 0.20, 0.23, 0.00, 0.00, 0.21, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
608,  0,  20.233,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.04, 0.30, 0.66, 0.37, 0.10, 0.13, 0.00, 0.00, 0.30, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
609,  0,  20.267,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.02, 0.29, 0.66, 0.36, 0.04, 0.04, 0.00, 0.00, 0.37, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
610,  0,  20.300,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.01, 0.31, 0.61, 0.23, 0.04, 0.08, 0.08, 0.02, 0.37, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
611,  0,  20.333,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.04, 0.36, 0.58, 0.26, 0.17, 0.07, 0.11, 0.02, 0.31, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
612,  0,  20.367,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.39, 0.56, 0.28, 0.27, 0.07, 0.15, 0.02, 0.35, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
613,  0,  20.400,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.40, 0.55, 0.34, 0.39, 0.00, 0.12, 0.00, 0.38, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
614,  0,  20.433,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.31, 0.58, 0.29, 0.26, 0.08, 0.10, 0.02, 0.38, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
615,  0,  20.467,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.35, 0.60, 0.25, 0.13, 0.17, 0.08, 0.02, 0.30, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
616,  0,  20.500,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.64, 0.22, 0.01, 0.26, 0.05, 0.02, 0.19, 0.10, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
617,  0,  20.533,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.66, 0.33, 0.01, 0.23, 0.08, 0.00, 0.22, 0.09, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
618,  0,  20.567,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.64, 0.36, 0.02, 0.24, 0.13, 0.03, 0.20, 0.10, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
619,  0,  20.600,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.61, 0.39, 0.04, 0.27, 0.18, 0.06, 0.21, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
620,  0,  20.633,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.60, 0.42, 0.06, 0.34, 0.18, 0.10, 0.16, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
