frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
780,  0,  25.967,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.76, 0.00, 0.00, 0.76, 1.10, 0.66, 0.00, 1.07, 0.06, 0.00, 0.09, 0.17, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
781,  0,  26.000,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.75, 0.00, 0.00, 0.75, 1.09, 0.57, 0.00, 1.01, 0.02, 0.00, 0.06, 0.16, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
782,  0,  26.033,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 0.75, 0.00, 0.00, 0.72, 1.07, 0.54, 0.00, 0.96, 0.02, 0.00, 0.04, 0.22, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
783,  0,  26.067,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.75, 0.00, 0.00, 0.69, 1.07, 0.57, 0.00, 0.98, 0.00, 0.00, 0.02, 0.21, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
784,  0,  26.100,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.75, 0.00, 0.00, 0.69, 1.09, 0.62, 0.00, 1.06, 0.00, 0.00, 0.01, 0.15, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
785,  0,  26.133,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.74, 0.00, 0.00, 0.67, 1.06, 0.63, 0.00, 1.19, 0.00, 0.00, 0.05, 0.07, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
786,  0,  26.167,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.74, 0.00, 0.00, 0.64, 1.03, 0.57, 0.00, 1.24, 0.00, 0.00, 0.08, 0.04, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
787,  0,  26.200,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.69, 0.00, 0.00, 0.62, 0.96, 0.57, 0.00, 1.24, 0.02, 0.00, 0.15, 0.08, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
788,  0,  26.233,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.65, 0.00, 0.00, 0.63, 0.94, 0.60, 0.00, 1.17, 0.04, 0.00, 0.14, 0.13, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
789,  0,  26.267,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.62, 0.00, 0.00, 0.63, 0.89, 0.59, 0.00, 1.07, 0.07, 0.00, 0.17, 0.14, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
790,  0,  26.300,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.63, 0.00, 0.00, 0.62, 0.87, 0.51, 0.00, 1.01, 0.08, 0.00, 0.17, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
791,  0,  26.333,  0.98,  1, 0.00, 0.00, 0.18, 0.00, 0.66, 0.00, 0.01, 0.55, 0.87, 0.49, 0.00, 1.01, 0.16, 0.00, 0.13, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
792,  0,  26.367,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.69, 0.00, 0.02, 0.47, 0.90, 0.49, 0.00, 1.07, 0.22, 0.00, 0.06, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
793,  0,  26.400,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.73, 0.00, 0.02, 0.39, 0.90, 0.52, 0.00, 1.03, 0.30, 0.00, 0.01, 0.18, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
794,  0,  26.433,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.74, 0.00, 0.01, 0.41, 0.89, 0.54, 0.00, 0.93, 0.28, 0.00, 0.03, 0.09, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
795,  0,  26.467,  0.98,  1, 0.00, 0.00, 0.19, 0.02, 0.77, 0.00, 0.04, 0.47, 0.90, 0.61, 0.00, 0.88, 0.18, 0.00, 0.11, 0.12, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
796,  0,  26.500,  0.98,  1, 0.00, 0.00, 0.26, 0.03, 0.81, 0.00, 0.04, 0.54, 0.93, 0.64, 0.00, 0.95, 0.10, 0.00, 0.19, 0.23, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
797,  0,  26.533,  0.98,  1, 0.00, 0.00, 0.29, 0.03, 0.75, 0.00, 0.05, 0.47, 0.90, 0.62, 0.00, 1.01, 0.05, 0.00, 0.19, 0.28, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
798,  0,  26.567,  0.98,  1, 0.00, 0.00, 0.31, 0.01, 0.69, 0.00, 0.01, 0.39, 0.84, 0.58, 0.00, 1.01, 0.07, 0.00, 0.16, 0.19, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
799,  0,  26.600,  0.98,  1, 0.00, 0.00, 0.29, 0.00, 0.57, 0.00, 0.01, 0.36, 0.78, 0.48, 0.00, 1.01, 0.04, 0.00, 0.13, 0.17, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
800,  0,  26.633,  0.98,  1, 0.00, 0.00, 0.29, 0.00, 0.54, 0.00, 0.03, 0.43, 0.76, 0.42, 0.00, 1.03, 0.02, 0.00, 0.17, 0.28, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
801,  0,  26.667,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 0.48, 0.00, 0.03, 0.53, 0.76, 0.47, 0.00, 1.05, 0.03, 0.00, 0.22, 0.38, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
802,  0,  26.700,  0.98,  1, 0.00, 0.00, 0.28, 0.00, 0.50, 0.00, 0.03, 0.60, 0.77, 0.55, 0.00, 1.07, 0.06, 0.00, 0.28, 0.43, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
803,  0,  26.733,  0.98,  1, 0.00, 0.00, 0.28, 0.05, 0.47, 0.00, 0.00, 0.57, 0.74, 0.59, 0.00, 1.10, 0.06, 0.00, 0.30, 0.46, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
804,  0,  26.767,  0.98,  1, 0.00, 0.00, 0.28, 0.07, 0.43, 0.00, 0.00, 0.48, 0.69, 0.49, 0.00, 1.15, 0.03, 0.00, 0.29, 0.49, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
805,  0,  26.800,  0.98,  1, 0.00, 0.00, 0.23, 0.14, 0.42, 0.00, 0.00, 0.40, 0.64, 0.44, 0.00, 1.15, 0.05, 0.00, 0.25, 0.51, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
806,  0,  26.833,  0.98,  1, 0.00, 0.00, 0.22, 0.15, 0.45, 0.00, 0.00, 0.42, 0.64, 0.46, 0.00, 1.13, 0.10, 0.00, 0.24, 0.48, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
807,  0,  26.867,  0.98,  1, 0.00, 0.00, 0.28, 0.12, 0.44, 0.00, 0.03, 0.34, 0.63, 0.44, 0.00, 1.11, 0.10, 0.00, 0.23, 0.47, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
808,  0,  26.900,  0.98,  1, 0.00, 0.00, 0.33, 0.06, 0.37, 0.00, 0.07, 0.26, 0.59, 0.40, 0.00, 1.12, 0.05, 0.00, 0.23, 0.44, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
809,  0,  26.933,  0.98,  1, 0.00, 0.00, 0.37, 0.08, 0.38, 0.00, 0.07, 0.20, 0.57, 0.38, 0.00, 1.14, 0.00, 0.00, 0.17, 0.41, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
810,  0,  26.967,  0.98,  1, 0.00, 0.00, 0.31, 0.12, 0.44, 0.00, 0.03, 0.24, 0.58, 0.42, 0.00, 1.15, 0.00, 0.00, 0.12, 0.37, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
811,  0,  27.000,  0.98,  1, 0.00, 0.00, 0.28, 0.18, 0.44, 0.00, 0.00, 0.26, 0.55, 0.41, 0.00, 1.20, 0.04, 0.00, 0.16, 0.40, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
812,  0,  27.033,  0.98,  1, 0.00, 0.00, 0.27, 0.18, 0.35, 0.00, 0.01, 0.25, 0.49, 0.36, 0.00, 1.23, 0.09, 0.00, 0.24, 0.42, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
813,  0,  27.067,  0.98,  1, 0.00, 0.00, 0.34, 0.14, 0.30, 0.00, 0.06, 0.26, 0.45, 0.29, 0.00, 1.25, 0.10, 0.00, 0.21, 0.34, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
814,  0,  27.100,  0.98,  1, 0.00, 0.00, 0.40, 0.08, 0.32, 0.00, 0.10, 0.30, 0.48, 0.25, 0.00, 1.22, 0.07, 0.00, 0.11, 0.21, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
815,  0,  27.133,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 0.33, 0.00, 0.10, 0.31, 0.47, 0.35, 0.00, 1.19, 0.02, 0.00, 0.14, 0.19, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
816,  0,  27.167,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.30, 0.00, 0.05, 0.30, 0.44, 0.47, 0.00, 1.20, 0.00, 0.00, 0.28, 0.28, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
817,  0,  27.200,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.25, 0.00, 0.03, 0.26, 0.40, 0.56, 0.04, 1.18, 0.07, 0.00, 0.34, 0.39, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
818,  0,  27.233,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.23, 0.00, 0.05, 0.26, 0.40, 0.55, 0.08, 1.15, 0.13, 0.00, 0.25, 0.42, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
819,  0,  27.267,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.21, 0.00, 0.05, 0.18, 0.39, 0.44, 0.08, 1.14, 0.23, 0.00, 0.21, 0.47, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
820,  0,  27.300,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.22, 0.00, 0.02, 0.12, 0.38, 0.39, 0.07, 1.14, 0.24, 0.00, 0.22, 0.50, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
821,  0,  27.333,  0.98,  1, 0.01, 0.00, 0.06, 0.00, 0.16, 0.00, 0.06, 0.13, 0.35, 0.26, 0.04, 1.21, 0.27, 0.00, 0.30, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
822,  0,  27.367,  0.98,  1, 0.02, 0.00, 0.12, 0.00, 0.10, 0.00, 0.11, 0.19, 0.33, 0.21, 0.04, 1.24, 0.26, 0.00, 0.33, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
823,  0,  27.400,  0.98,  1, 0.02, 0.00, 0.19, 0.00, 0.03, 0.00, 0.15, 0.19, 0.24, 0.19, 0.07, 1.23, 0.19, 0.00, 0.30, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
824,  0,  27.433,  0.98,  1, 0.01, 0.00, 0.18, 0.00, 0.02, 0.00, 0.14, 0.11, 0.16, 0.24, 0.12, 1.16, 0.13, 0.00, 0.23, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
825,  0,  27.467,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.13, 0.05, 0.06, 0.19, 0.16, 1.13, 0.05, 0.00, 0.17, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
826,  0,  27.500,  0.98,  1, 0.00, 0.00, 0.09, 0.03, 0.00, 0.00, 0.14, 0.07, 0.05, 0.10, 0.13, 1.19, 0.03, 0.00, 0.17, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
827,  0,  27.533,  0.98,  1, 0.02, 0.00, 0.08, 0.03, 0.00, 0.00, 0.16, 0.13, 0.03, 0.10, 0.13, 1.28, 0.00, 0.00, 0.12, 0.67, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
828,  0,  27.567,  0.98,  1, 0.08, 0.00, 0.10, 0.03, 0.00, 0.00, 0.15, 0.18, 0.02, 0.22, 0.13, 1.29, 0.00, 0.00, 0.05, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
829,  0,  27.600,  0.98,  1, 0.08, 0.00, 0.09, 0.00, 0.00, 0.00, 0.12, 0.17, 0.01, 0.32, 0.09, 1.27, 0.00, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
830,  0,  27.633,  0.98,  1, 0.05, 0.00, 0.04, 0.00, 0.00, 0.00, 0.10, 0.16, 0.01, 0.31, 0.04, 1.23, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
831,  0,  27.667,  0.98,  1, 0.02, 0.00, 0.06, 0.00, 0.00, 0.00, 0.10, 0.16, 0.01, 0.26, 0.19, 1.38, 0.00, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
832,  0,  27.700,  0.98,  1, 0.02, 0.00, 0.06, 0.00, 0.00, 0.00, 0.14, 0.17, 0.00, 0.19, 0.30, 1.42, 0.00, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
833,  0,  27.733,  0.98,  1, 0.02, 0.00, 0.06, 0.00, 0.00, 0.00, 0.16, 0.17, 0.00, 0.15, 0.41, 1.49, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
834,  0,  27.767,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.10, 0.00, 0.09, 0.24, 1.41, 0.00, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
835,  0,  27.800,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.05, 0.00, 0.07, 0.22, 1.49, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
836,  0,  27.833,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.01, 0.00, 0.03, 0.22, 1.53, 0.00, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
837,  0,  27.867,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.11, 0.21, 1.51, 0.00, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
838,  0,  27.900,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.12, 0.12, 1.49, 0.00, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
839,  0,  27.933,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.13, 0.08, 1.43, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
840,  0,  27.967,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.06, 0.09, 1.38, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
841,  0,  28.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.02, 0.00, 0.02, 0.17, 1.42, 0.00, 0.00, 0.02, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
842,  0,  28.033,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.04, 0.00, 0.00, 0.18, 1.53, 0.00, 0.00, 0.03, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
843,  0,  28.067,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.09, 0.14, 0.00, 0.00, 0.32, 1.57, 0.00, 0.00, 0.09, 0.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
844,  0,  28.100,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.11, 0.12, 0.00, 0.09, 0.38, 1.59, 0.00, 0.00, 0.06, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
845,  0,  28.133,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.15, 0.10, 0.00, 0.17, 0.42, 1.59, 0.00, 0.00, 0.05, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
846,  0,  28.167,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.03, 0.00, 0.23, 0.40, 1.67, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
847,  0,  28.200,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.04, 0.00, 0.19, 0.37, 1.64, 0.00, 0.00, 0.01, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
848,  0,  28.233,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.04, 0.00, 0.15, 0.33, 1.62, 0.00, 0.00, 0.01, 0.77, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
849,  0,  28.267,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.04, 0.00, 0.12, 0.25, 1.58, 0.00, 0.00, 0.01, 0.58, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
850,  0,  28.300,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.03, 0.00, 0.06, 0.30, 1.61, 0.00, 0.00, 0.00, 0.48, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
